code,title,attachment_file_name,attachment_content_type,attachment_file_size,content_date,language_id,doc_attachment_type_id,inactive,creator_id,original_url,original_id,published_date,file_format,summary
COP21B,"Y Llys Gwarchod: Nodiadau Canllaw ar gyfer llenwi ffurflen COP20B - Darllenwch y nodiadau canlynol cyn llenwi ffurflen COP20B",cop21b-cym.pdf,application/pdf,37180,2012-01-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,7206,2017-04-12,PDF,
COP22,"Certificate of suitability of litigation friend",cop22-eng.pdf,application/pdf,273929,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10290,2017-04-12,PDF,
COP22,"Tystysgrif addasrwydd cyfaill cyfreitha. | Certificate of suitability of litigation friend",cop22-bil.pdf,application/pdf,122504,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10291,2017-04-12,PDF,
COP23,"Certificate of failure or refusal of witness to attend before an examiner",cop23-eng.pdf,application/pdf,310501,2013-12-01,8,1,false,1,GetForm.do?court_forms_id=,10300,2017-04-12,PDF,
COP23,"Tystysgrif methiant tyst neu wrthodiad gan dyst i fod yn bresennol gerbron archwiliwr",cop23-cym.pdf,application/pdf,62246,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7220,2017-04-12,PDF,
COP23,"Tystysgrif methiant neu wrthodiad gan dyst i fod yn bresennol gerbron arholwr. | Certificate of failure or refusal of witness to attend before an examiner",cop23-bil.pdf,application/pdf,130790,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10301,2017-04-12,PDF,
COP24,"Witness statement",cop24-eng.pdf,application/pdf,239486,2015-09-01,8,1,false,1,GetForm.do?court_forms_id=,10310,2017-04-12,PDF,
COP24,"Datganiad tyst",cop24-cym.pdf,application/pdf,47269,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7230,2017-04-12,PDF,
COP24,"Y Llys Gwarchod Datganiad Tyst. | Court of Protection Witness statement",cop24-bil.pdf,application/pdf,109900,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10311,2017-04-12,PDF,
COP25,"Affidavit",cop25-eng.pdf,application/pdf,270700,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10320,2017-04-12,PDF,
COP25,"Affidafid",cop25-cym.pdf,application/pdf,53760,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7240,2017-04-12,PDF,
COP25,"Affidafid | Affidavit",cop25-bil.pdf,application/pdf,117567,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10321,2017-04-12,PDF,
COP28,"Notice of hearing",cop28-eng.pdf,application/pdf,259056,2012-01-01,8,1,false,1,GetForm.do?court_forms_id=,10350,2017-04-12,PDF,
COP28,"Hysbysiad o wrandawiad",cop28-cym.pdf,application/pdf,30153,2012-01-01,25,1,false,1,W_GetForm.do?court_forms_id=,7270,2017-04-12,PDF,
COP28,"Hysbysiad o wrandawiad. | Notice of hearing",cop28-bil.pdf,application/pdf,93125,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10351,2017-04-12,PDF,
COP29,"Notice of hearing for committal order",cop29-eng.pdf,application/pdf,47951,2012-01-01,8,1,false,1,GetForm.do?court_forms_id=,10360,2017-04-12,PDF,
COP29,"Hysbysiad o wrandawiad ar gyfer gorchymyn traddodi",cop29-cym.pdf,application/pdf,28314,2012-01-01,25,1,false,1,W_GetForm.do?court_forms_id=,7280,2017-04-12,PDF,
COP29,"Hysbysiad o wrandawiad ar gyfer gorchymyn traddodi. | Notice of hearing for committal order",cop29-bil.pdf,application/pdf,84724,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10361,2017-04-12,PDF,
COP30,"Notice of change of solicitor",cop30-eng.pdf,application/pdf,260198,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10370,2017-04-12,PDF,
COP30,"Hysbysiad newid cyfreithiwr",cop30-cym.pdf,application/pdf,63144,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7290,2017-04-12,PDF,
COP30,"Hysbysiad ynghylch newid twrnai. | Notice of change of solicitor",cop30-bil.pdf,application/pdf,136203,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10371,2017-04-12,PDF,
COP31,"Notice of intention to file evidence by deposition",cop31-eng.pdf,application/pdf,325926,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10380,2017-04-12,PDF,
COP31,"Hysbysiad o fwriad i ffeilio tystiolaeth drwy ddeponiad",cop31-cym.pdf,application/pdf,45826,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7300,2017-04-12,PDF,
COP31,"Hysbysiad o fwriad i ffeilio tystiolaeth drwy ddeponiad. | Notice of intention to file evidence by deposition",cop31-bil.pdf,application/pdf,109561,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10381,2017-04-12,PDF,
COP35,"Appellant's notice",cop35-eng.pdf,application/pdf,132673,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10420,2017-04-12,PDF,
COP35,"Hysbysiad apêlydd",cop35-cym.pdf,application/pdf,204200,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7340,2017-04-12,PDF,
COP35,"Hysbysiad apêlydd. | Appellant's notice",cop35-bil.pdf,application/pdf,223363,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10421,2017-04-12,PDF,
COP36,"Respondent's notice",cop36-eng.pdf,application/pdf,301436,2013-12-01,8,1,false,1,GetForm.do?court_forms_id=,10430,2017-04-12,PDF,
COP36,"Hysbysiad atebydd",cop36-cym.pdf,application/pdf,138644,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7350,2017-04-12,PDF,
COP36,"Hysbysiad apêlydd. | Respondent's notice",cop36-bil.pdf,application/pdf,205201,2010-03-01,26,1,false,1,GetForm.do?court_forms_id=,10431,2017-04-12,PDF,
COP37,"Skeleton argument",cop37-eng.pdf,application/pdf,296375,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,10440,2017-04-12,PDF,
COP37,"Dadl fframwaith",cop37-cym.pdf,application/pdf,53387,2013-12-01,25,1,false,1,W_GetForm.do?court_forms_id=,7360,2017-04-12,PDF,
COP42,"Making an application to the Court of Protection",cop42-eng.pdf,application/pdf,251489,2013-12-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4592,2017-04-12,PDF,
COP42,"Gwneud cais i'r Llys Gwarchod",cop42-cym.pdf,application/pdf,183592,2013-12-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,4592,2017-04-12,PDF,
COP44,"Court of Protection fees",cop44-eng.pdf,application/pdf,74743,2015-11-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4600,2017-04-12,PDF,
COP44,"Y Llys Gwarchod - ffioedd",cop44-cym.pdf,application/pdf,155579,2015-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,7430,2017-04-12,PDF,
COP44A,"Apply for help with Court of Protection fees",cop44a-eng.pdf,application/pdf,127118,2016-02-01,8,1,false,1,GetForm.do?court_forms_id=,4600,2017-04-12,PDF,
COP44A,"Gwneud cais am gymorth gyda ffioedd y Llys Gwarchod",cop44a-cym.pdf,application/pdf,94220,2015-11-01,25,1,false,1,W_GetForm.do?court_forms_id=,10300,2017-04-12,PDF,
COP44B,"Guide - Applying for help with Court of Protection fees",cop44b-eng.pdf,application/pdf,454231,2016-04-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,4602,2017-04-12,PDF,
Costs,"Bill of Costs for Taxation by Registrar - Court of Appeal (Criminal Division)",costs-eng.doc,application/msword,203776,2014-05-01,8,1,false,1,GetForm.do?court_forms_id=,1187,2017-04-12,DOC,
County Court Business Centre Code of Practice,"County Court Business Centre Code of Practice",county-court-business-centre-code-of-practice-eng.pdf,application/pdf,605598,2015-12-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4457,2017-04-12,PDF,
Criminal Injuries Compensation Scheme 1996,"The Criminal Injuries Compensation Scheme 1996",criminal-injuries-compensation-scheme-1996-eng.pdf,application/pdf,57168,1999-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4500,2017-04-12,PDF,
Criminal Injuries Compensation Scheme 2001,"The Criminal Injuries Compensation Scheme 2001",criminal-injuries-compensation-scheme-2001-eng.pdf,application/pdf,136973,2001-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4501,2017-04-12,PDF,
Criminal Injuries Compensation Scheme 2008,"The Criminal Injuries Compensation Scheme 2008",criminal-injuries-compensation-scheme-2008-eng.pdf,application/pdf,1098260,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4502,2017-04-12,PDF,
Criminal Injuries Compensation Scheme 2012,"The Criminal Injuries Compensation Scheme 2012",criminal-injuries-compensation-scheme-2012-eng.pdf,application/pdf,721490,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4503,2017-04-12,PDF,
Crown Court Preliminary Hearing form,"Crown Court Preliminary Hearing Form (Section 28)",crown-court-preliminary-hearing-form-eng.doc,application/msword,219136,2014-09-01,8,1,false,1,GetForm.do?court_forms_id=,4850,2017-04-12,DOC,
Crown Court Preliminary Hearing Form (multiple-defendants),"Crown Court Preliminary Hearing Form - multiple-defendants (Section 28)",crown-court-preliminary-hearing-form-(multiple-defendants)-eng.doc,application/msword,284672,2014-11-01,8,1,false,1,GetForm.do?court_forms_id=,2867,2017-04-12,DOC,
CS A1,"Appeal application form - Child Care Providers and Children's Homes",cs-a1-eng.pdf,application/pdf,119605,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4800,2017-04-12,PDF,
CS A2,"Appeal Application Form - Establishment Agencies",cs-a2-eng.pdf,application/pdf,125534,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4802,2017-04-12,PDF,
CS A3,"Appeal application form - Independent Schools/Non-maintained Special Schools",cs-a3-eng.pdf,application/pdf,117738,2015-11-01,8,1,false,1,GetForm.do?court_forms_id=,4804,2017-04-12,PDF,
CS A4,"Appeal Application Form - Monitor",cs-a4-eng.pdf,application/pdf,109840,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4806,2017-04-12,PDF,
CS A90,"Appeal Application Form - Inclusion on the Protection of Children (PoCA) List",cs-a90-eng.pdf,application/pdf,122825,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4807,2017-04-12,PDF,
CS A91,"Appeal Application Form - Prohibition or Restriction From Participating in the Management of an Independent School Under Section 142 of the Education Act",cs-a91-eng.pdf,application/pdf,105243,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4808,2017-04-12,PDF,
CS P1,"Application for permission to appeal a decision of the First-tier Tribunal (Care Standards)",cs-p1-eng.pdf,application/pdf,89659,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4810,2017-04-12,PDF,
CS R1,"Response to appeal application - for Justice of the Peace, Ofsted, Care quality commission (CGC), Care and Social Services Inspectorate Wales (CCSIW), Health Inspectorate Wales or a Child Minder Agency (CMA) cases",cs-r1-eng.pdf,application/pdf,84808,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4801,2017-04-12,PDF,
CS R2,"Response to appeal application - for all Welsh Ministers, Secretary of State - Department of Education cases",cs-r2-eng.pdf,application/pdf,79192,2015-11-01,8,1,false,1,GetForm.do?court_forms_id=,4803,2017-04-12,PDF,
CS R3,"Response to Appeal Application - Secretary of State for All Inclusion on the Protection of Children (PoCA) or on the Protection of Vulnerable Adults (PoVA) List and Monitor",cs-r3-eng.pdf,application/pdf,80865,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4805,2017-04-12,PDF,
CS R91,"Response to appeal application - Prohibition or Restriction from participating in the management of an independent school under Section 142 of the Education Act",cs-r91-eng.pdf,application/pdf,83582,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4809,2017-04-12,PDF,
CS S1,"Application to set aside a decision of the First-tier Tribunal (Care Standards)",cs-s1-eng.pdf,application/pdf,94644,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4811,2017-04-12,PDF,
CS WD,"Withdrawal Form (Except for PoCA and PoVA Cases)",cs-wd-eng.pdf,application/pdf,69738,2014-07-01,8,1,false,1,GetForm.do?court_forms_id=,4812,2017-04-12,PDF,
CS01,"Memorandum of understanding between Ofsted and the First-Tier Tribunal of the Health, Education and Social Care Chamber",cs01-eng.pdf,application/pdf,73971,2014-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4504,2017-04-12,PDF,
CS02,"Memorandum of Understanding Between Department for Education (Independent Education and Boarding Team) and HM Courts & Tribunals Service (First-tier Tribunal Health, Education and Social Care Chamber)",cs02-eng.pdf,application/pdf,56234,2015-08-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4505,2017-04-12,PDF,
CS03,"Memorandum of Understanding between Care Quality Commission and HM Courts & Tribunals Service regrading expedited appeals to the First-tier Tribunal (Care Standards)",cs03-eng.pdf,application/pdf,50217,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4506,2017-04-12,PDF,
CS04,"Memorandum of Understanding Between the Welsh Ministers and Tribunals Service in Respect of Expedited Appeals",cs04-eng.pdf,application/pdf,82624,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4507,2017-04-12,PDF,
D5,"Notice to be indorsed on document served in accordance with rule 6.14",d5-eng.pdf,application/pdf,127113,2011-04-01,8,1,false,1,GetForm.do?court_forms_id=,2639,2017-04-12,PDF,
D5,"Hysbysiad I'w arnodi ar ddogfen a gyflwynir yn unol a rheol 6.14. | Notice to be indorsed on document served in accordance with rule 6.14",d5-bil.pdf,application/pdf,161286,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,2512,2017-04-12,PDF,
D6,"Statement of reconciliation",d6-eng.pdf,application/pdf,381210,2011-04-01,8,1,false,1,GetForm.do?court_forms_id=,2647,2017-04-12,PDF,
D6,"Datganiad cymodi. | Statement of reconciliation",d6-bil.pdf,application/pdf,145349,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,2522,2017-04-12,PDF,
D8,"Divorce / dissolution / (judicial) separation petition",d8-eng.pdf,application/pdf,507537,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,1115,2017-04-12,PDF,
D8,"Deiseb ysgaru/diddymu/ymwahanu (cyfreithiol) | Divorce/dissolution/(judicial) separation petition",d8-bil.pdf,application/pdf,174151,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,138,2017-04-12,PDF,
D8 Nodiadau,"Nodiadau canllaw ar gyfer llenwi deiseb ysgaru/diddymu/ymwahanu (cyfreithiol). | Supporting notes for guidance on completing a divorce/dissolution/(judicial) separation petition",d8-nodiadau-bil.pdf,application/pdf,172287,2014-04-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,141,2017-04-12,PDF,
D8 Notes,"Supporting Notes for Guidance on Completing a Divorce / Dissolution / (Judicial) Separation Petition",d8-notes-eng.pdf,application/pdf,185581,2014-04-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,140,2017-04-12,PDF,
D8A,"Datganiad trefniadau ar gyfer plant. | Statement of arrangements for children",d8a-bil.pdf,application/pdf,292368,2011-04-01,26,1,false,1,GetForm.do?court_forms_id=,159,2017-04-12,PDF,
D8B,"Answer to a divorce/dissolution/(judicial) separation or nullity petition",d8b-eng.pdf,application/pdf,377668,2012-04-01,8,1,false,1,GetForm.do?court_forms_id=,2651,2017-04-12,PDF,
D8B,"Ateb i ddeiseb ysgaru/diddymu/ymwahanu (cyfreithiol) neu ddirymu. | Answer to a divorce/dissolution/(judicial) separation or nullity petition",d8b-bil.pdf,application/pdf,235389,2012-04-01,26,1,false,1,GetForm.do?court_forms_id=,145,2017-04-12,PDF,
D8D,"Petition for a presumption of death decree/order and the dissolution of a marriage/civil partnership",d8d-eng.pdf,application/pdf,224966,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,2652,2017-04-12,PDF,
D8D,"Deiseb am orchymyn/ddyfarniad rhagdybio marwolaeth a diddymu priodas/partneriaeth sifil. | Petition for a presumption of death decree/order and the dissolution of a marriage/civil partnership",d8d-bil.pdf,application/pdf,170140,2014-01-01,26,1,false,1,GetForm.do?court_forms_id=,148,2017-04-12,PDF,
D8D Nodiadau,"Nodiadau canllaw ar lenwi deiseb am orchymyn/ddyfarniad rhagdybiaeth o farwolaeth a diddymu'r briodas/bartneriaeth sifil. | Supporting notes for guidance on completing a petition for a presumption of death decree/order and dissolution of the marriage/civil partnership",d8d-nodiadau-bil.pdf,application/pdf,182162,2014-01-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,2400,2017-04-12,PDF,
D8D Notes,"Supporting Notes for Guidance on Completing a Petition for a Presumption of Death Decree / Order and Dissolution of the Marriage / Civil Partnership",d8d-notes-eng.pdf,application/pdf,155043,2014-04-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,2510,2017-04-12,PDF,
D8N,"Nullity Petition",d8n-eng.pdf,application/pdf,724307,2014-11-01,8,1,false,1,GetForm.do?court_forms_id=,2653,2017-04-12,PDF,
D8N,"Deiseb Dirymu. | Nullity Petition",d8n-bil.pdf,application/pdf,180316,2014-04-01,26,1,false,1,GetForm.do?court_forms_id=,2528,2017-04-12,PDF,
D8N Nodiadau,"Nodiadau canllaw ar gyfer llenwi deiseb dirymu. | Supporting notes for guidance on completing a nullity petition",d8n-nodiadau-bil.pdf,application/pdf,172286,2014-04-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,2401,2017-04-12,PDF,
D8N Notes,"Supporting Notes for Guidance on Completing a Nullity Petition",d8n-notes-eng.pdf,application/pdf,193961,2014-04-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,2511,2017-04-12,PDF,
D11,"Application notice",d11-eng.pdf,application/pdf,201034,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,98,2017-04-12,PDF,
D11,"Rhybudd o gais | Application notice",d11-bil.pdf,application/pdf,155917,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,99,2017-04-12,PDF,
D13B,"Statement in support to dispense with service of the divorce dissolution nullity (judicial) separation petition on the Respondent",d13b-eng.pdf,application/pdf,363991,2012-04-01,8,1,false,1,GetForm.do?court_forms_id=,1112,2017-04-12,PDF,
D13B,"Affidafid i gefnogi cais i hepgor cyflwyno'r ddeiseb ysgaru/diddymu/dirymu/ymwahaniad (cyfreithiol) i'r Atebydd. | Affidavit in support of a request to dispense with service of the divorce/dissolution/nullity/(judicial) separation petition on the Respondent",d13b-bil.pdf,application/pdf,250827,2012-04-01,26,1,false,1,GetForm.do?court_forms_id=,100,2017-04-12,PDF,
D20,"Medical examination statement of parties and examiner",d20-eng.pdf,application/pdf,303532,2012-04-01,8,1,false,1,GetForm.do?court_forms_id=,2638,2017-04-12,PDF,
D20,"Archwiliad meddygol:datganiad y partion a'r archwilydd. | Medical examination:statement of parties and examiner",d20-bil.pdf,application/pdf,138968,2012-04-01,26,1,false,1,GetForm.do?court_forms_id=,2509,2017-04-12,PDF,
D36,"Notice of application for decree nisi to be made absolute or conditional order to be made final",d36-eng.pdf,application/pdf,109429,2014-11-01,8,1,false,1,GetForm.do?court_forms_id=,1114,2017-04-12,PDF,
D36,"Hysbysiad o gais i wneud dyfarniad nisi yn absoliwt neu i wneud gorchymyn amodol yn derfynol. | Notice of application for decree nisi to be made absolute or conditional order to be made final",d36-bil.pdf,application/pdf,100493,2014-11-01,26,1,false,1,GetForm.do?court_forms_id=,133,2017-04-12,PDF,
D50,"Notice of application under section 17 of the Married Women's Property Act 1882 section 66 of the Civil Partnership Act 2004",d50-eng.pdf,application/pdf,83053,2014-11-01,8,1,false,1,GetForm.do?court_forms_id=,1007,2017-04-12,PDF,
D50,"Hysbysiad o gais ar sail methu ‚ darparu cynhaliaeth resymol neu ar gyfer newid cytundeb cynhaliaeth yn ystod oes y partion. | Notice of application on ground of failure to provide reasonable maintenance or for alteration of maintenance agreement during parties' lifetime",d50-bil.pdf,application/pdf,168485,2012-04-01,26,1,false,1,GetForm.do?court_forms_id=,2513,2017-04-12,PDF,
D50A,"Notice of proceedings acknowledgement of service under s17 of the Married Women's Property Act 1882 s66 of the Civil Partnership Act 2004",d50a-eng.pdf,application/pdf,355812,2012-04-01,8,1,false,1,GetForm.do?court_forms_id=,1008,2017-04-12,PDF,
